CaseID,B3,ND2,ppethm,ppeduc5,GH1,B7_a,weight_pop,worse_off
836,4,3,5,4,1,2,5516.4596,0
837,2,2,1,3,1,1,15464.7741,1
838,3,2,1,5,3,1,23056.0422,0
839,3,2,1,4,2,3,8476.6592,0
840,4,3,2,2,1,2,26314.6302,0
841,3,2,1,5,1,3,10305.5614,0
842,4,3,1,2,1,2,18018.9597,0
843,3,3,1,3,1,3,13325.3378,0
844,2,2,1,4,1,3,10512.3875,1
845,3,2,1,1,2,3,25495.9175,0
846,3,3,1,5,1,2,14001.9772,0
847,5,3,2,5,2,3,10953.9648,0
848,2,2,1,5,1,3,8476.6592,1
849,3,3,1,4,2,3,16142.5632,0
850,3,2,3,2,3,3,65437.1794,0
851,3,3,1,5,1,3,21344.2895,0
852,3,2,1,4,1,2,12517.6437,0
853,3,3,1,3,3,3,12233.8219,0
854,3,3,1,3,1,3,21112.1788,0
855,2,3,2,4,2,3,13663.5751,1
856,2,3,1,2,2,3,18213.077,1
857,3,1,1,4,1,3,20481.7834,0
858,2,2,1,2,2,2,21839.9714,1
859,3,2,1,4,2,3,7300.0882,0
860,3,3,1,4,2,3,21793.3678,0
861,3,3,1,2,2,3,17709.3186,0
862,3,2,1,4,1,2,23885.0138,0
863,3,3,1,3,1,2,18597.4579,0
864,3,3,4,3,1,3,17385.9704,0
865,2,3,1,5,1,3,20753.9244,1
866,3,1,1,5,1,3,9731.6919,0
867,3,3,2,3,2,1,19571.9153,0
868,1,1,1,5,3,2,11421.6997,1
869,2,3,1,2,2,2,16258.6986,1
870,2,3,1,4,1,3,8569.6217,1
871,2,2,1,4,2,2,11327.7607,1
872,3,5,2,2,3,2,17959.7067,0
873,3,1,1,2,2,1,31436.8015,0
874,3,3,1,5,1,3,26423.1086,0
875,2,3,1,4,2,2,13289.8954,1
876,3,3,5,5,1,3,3666.6386,0
877,3,3,1,4,2,2,13763.8121,0
878,2,3,2,2,2,2,26867.235,1
879,4,3,1,4,2,3,14001.9772,0
880,2,3,1,2,3,1,14861.7569,1
881,2,3,1,2,1,2,17477.1008,1
882,3,3,1,2,2,2,16389.9298,0
883,3,3,1,4,2,1,14140.9356,0
884,2,3,1,5,2,2,12153.1069,1
885,2,2,1,5,1,3,15644.4908,1
886,2,3,1,4,1,2,10870.7987,1
887,1,1,2,3,2,1,24490.8565,1
888,3,2,4,4,1,3,27194.7048,0
889,2,2,1,5,2,2,20220.9492,1
890,3,2,1,3,2,2,13577.5963,0
891,3,5,1,2,3,2,26351.7031,0
892,3,3,1,2,1,1,28501.5055,0
893,3,3,5,5,1,3,3666.6386,0
894,4,2,1,4,1,1,8833.618899999999,0
896,4,3,1,5,1,3,16142.5632,0
897,3,3,1,5,3,3,16329.0748,0
898,3,4,1,1,3,1,26430.9029,0
899,4,3,1,2,2,3,15051.257,0
900,2,2,1,4,2,2,34227.0913,1
901,3,3,3,4,2,2,19158.899,0
902,3,2,1,5,1,2,14001.9772,0
903,3,3,1,3,3,3,17516.1652,0
904,3,3,1,4,2,3,15882.4633,0
905,3,3,1,5,1,2,28993.6131,0
906,3,2,1,2,1,3,34363.1907,0
907,3,3,1,5,2,3,20481.7834,0
908,3,3,1,2,1,3,19284.4019,0
909,3,3,2,2,3,2,25053.0959,0
910,2,2,1,5,2,2,12868.1023,1
911,4,3,1,2,2,3,15051.257,0
912,1,3,1,4,2,1,13237.4213,1
913,3,3,4,3,4,2,15216.2834,0
914,2,2,1,4,1,3,20174.8978,1
915,3,5,1,2,1,3,19454.1777,0
916,1,3,1,4,1,1,13289.8954,1
917,3,3,1,4,1,2,16302.7652,0
918,3,1,1,5,2,3,14140.9356,0
919,2,3,1,4,3,3,16142.5632,1
920,3,2,4,2,4,3,38756.6837,0
921,2,2,1,5,2,2,10305.5614,1
922,3,3,1,3,1,2,19419.7496,0
923,1,1,5,3,2,1,4850.6726,1
924,4,3,4,4,1,3,19497.3383,0
925,2,3,1,4,2,2,7885.7157,1
926,3,3,1,3,2,2,20831.2133,0
927,3,2,1,2,1,3,17704.7623,0
928,2,3,1,3,2,2,24037.7432,1
929,3,3,1,4,1,1,21072.4714,0
930,3,3,1,2,3,3,18895.5798,0
931,3,3,1,2,2,2,15051.257,0
932,2,3,1,3,1,3,13577.5963,1
933,2,3,1,5,3,2,22146.0361,1
934,3,3,1,5,1,3,9118.3914,0
935,4,1,3,5,2,3,19158.899,0
936,1,3,1,5,2,2,10857.7405,1
937,2,3,1,2,2,2,17530.7834,1
938,2,3,1,2,2,2,18951.9634,1
939,3,3,1,4,2,3,16562.8515,0
940,2,3,1,2,3,1,22181.6458,1
941,3,3,2,5,4,2,25873.75,0
942,3,3,1,4,1,3,16302.7652,0
943,3,4,3,4,1,3,15005.8833,0
944,4,3,2,3,3,3,21788.6501,0
946,2,3,1,4,2,3,21793.3678,1
947,3,3,2,2,1,3,26603.2194,0
948,2,2,1,4,1,2,13289.8954,1
949,3,3,1,4,1,3,15321.6202,0
950,3,2,1,5,2,4,21793.3678,0
951,4,2,1,4,3,3,26076.629,0
952,3,3,1,4,2,2,26076.629,0
953,3,3,1,3,1,2,16705.3888,0
954,2,3,1,4,2,2,8349.6505,1
955,4,3,4,5,1,3,13652.0553,0
956,5,3,1,3,1,3,21037.9463,0
957,3,3,1,3,2,2,9969.6224,0
958,1,3,5,3,3,2,6529.0694,1
959,3,1,3,4,1,3,37592.4328,0
960,3,2,1,2,2,2,19240.2467,0
961,2,3,2,1,3,2,30631.25,1
962,2,3,1,5,1,2,25685.9139,1
963,3,3,1,2,4,2,22386.3929,0
964,3,2,1,5,2,3,13900.4068,0
965,1,3,1,5,1,3,17891.5561,1
966,3,3,1,3,1,3,32983.7615,0
967,3,5,5,3,1,1,6248.6671,0
968,1,5,1,3,3,1,33949.8661,1
969,3,3,4,2,1,1,41031.773,0
970,3,2,1,3,1,3,22224.632,0
971,2,5,1,2,3,1,19454.1777,1
972,3,3,1,3,2,1,13294.827,0
973,3,3,2,3,3,2,17337.6567,0
974,3,3,3,5,1,3,23502.2941,0
975,2,3,1,5,1,3,27746.4885,1
976,3,2,1,2,2,3,24377.4595,0
977,3,1,1,4,1,3,16142.5632,0
978,3,3,1,4,1,3,16302.7652,0
979,2,3,1,4,2,1,10965.4948,1
980,3,3,1,2,3,2,10021.0196,0
981,3,3,1,2,3,1,16024.5446,0
982,2,1,1,4,2,2,8930.844499999999,1
983,4,3,1,2,2,3,18800.2184,0
984,3,2,1,4,3,3,13289.8954,0
985,4,2,1,4,3,2,25590.4914,0
986,3,2,2,3,3,2,23065.793,0
987,2,3,1,2,2,3,16258.6986,1
988,2,2,1,2,2,2,20699.9577,1
989,3,3,1,3,1,2,13374.1585,0
990,3,3,1,2,1,1,17477.1008,0
991,2,3,5,3,1,2,5306.6151,1
992,3,3,1,3,1,3,15297.0137,0
993,2,3,1,1,3,1,21164.2081,1
994,2,2,1,5,1,2,10965.4948,1
995,3,3,1,2,1,2,31436.8015,0
996,2,3,1,2,2,1,21941.0214,1
997,3,3,1,3,2,2,15297.0137,0
998,4,2,1,3,2,2,15987.9468,0
999,3,1,1,4,2,3,8441.2201,0
1000,3,2,1,2,3,1,25178.8096,0
1001,1,3,1,3,3,1,16361.7927,1
1002,3,3,1,3,1,3,11773.2408,0
1003,3,3,1,2,1,2,22789.3308,0
1004,2,3,1,3,1,2,13577.5963,1
1005,3,2,1,4,1,3,21057.7269,0
1006,3,3,1,2,1,3,14981.7128,0
1007,3,5,2,2,3,3,26575.7818,0
1008,3,1,1,4,2,3,16733.4566,0
1009,1,3,1,2,1,2,24619.3862,1
1010,1,3,1,2,1,2,20051.2529,1
1011,3,3,1,2,3,3,16389.9298,0
1012,1,3,1,3,2,3,13854.684,1
1013,3,3,2,3,4,2,14322.7885,0
1014,2,2,1,4,2,2,10305.5614,1
1015,3,3,1,5,1,2,14140.9356,0
1016,2,2,1,5,2,3,13090.7683,1
1017,3,2,1,2,2,3,18596.2755,0
1018,3,3,1,1,1,2,26143.163,0
1019,3,3,1,3,1,3,20254.2492,0
1020,2,3,1,2,2,2,18746.3744,1
1021,3,1,1,1,3,1,34884.4048,0
1022,3,3,1,5,3,3,10739.5377,0
1023,3,3,1,3,2,3,25652.3835,0
1024,3,3,1,4,3,1,10857.7405,0
1025,3,3,1,5,2,3,20481.7834,0
1026,3,2,1,2,2,3,29155.6554,0
1027,3,3,1,4,1,2,20110.5171,0
1028,4,3,1,3,1,3,19612.475,0
1029,2,3,1,3,2,3,25652.3835,1
1030,3,3,1,3,1,3,18597.4579,0
1031,3,2,2,2,2,3,25301.7277,0
1032,3,3,1,2,2,3,14861.7569,0
1033,2,3,1,4,2,1,8441.2201,1
1034,3,2,1,4,2,3,14140.9356,0
1035,2,3,1,4,1,2,8569.6217,1
1036,3,3,1,4,2,2,14140.9356,0
1037,3,2,1,2,2,2,16098.9296,0
1038,3,3,1,4,2,2,9118.3914,0
1039,3,1,1,5,2,3,15092.0511,0
1040,3,2,1,5,2,3,17443.7602,0
1041,1,2,2,3,4,1,15848.0113,1
1042,1,3,2,2,4,1,30065.2488,1
1043,2,3,1,3,1,1,23413.66,1
1044,3,3,1,3,1,3,20089.3827,0
1045,3,3,3,4,2,3,16871.2531,0
1046,2,2,1,1,2,1,20824.3129,1
1047,3,2,1,4,3,2,35648.5231,0
1049,2,2,2,3,1,1,15692.2781,1
1050,2,2,1,3,1,2,15529.7006,1
1051,1,3,1,4,2,3,27473.8328,1
1052,2,3,1,2,2,3,16098.9296,1
1053,1,3,1,3,1,2,25577.0393,1
1054,4,2,1,3,1,3,11325.2852,0
1055,3,3,2,3,1,2,19830.3597,0
1056,3,1,1,5,2,3,14140.9356,0
1057,1,3,1,4,2,1,10151.1496,1
1058,1,3,1,3,1,2,15297.0137,1
1059,3,3,1,2,2,3,21612.2715,0
1060,3,1,1,3,2,3,11072.8075,0
1061,3,3,1,2,1,3,26275.2794,0
1062,2,1,1,4,2,3,14001.9772,1
1063,3,2,1,3,3,3,13374.1585,0
1064,4,3,1,3,1,3,30998.7086,0
1065,1,3,1,5,1,1,12038.9121,1
1066,2,3,1,2,2,3,17404.0326,1
1067,3,2,1,5,1,2,16899.5227,0
1068,3,3,1,3,4,2,21938.1087,0
1069,3,3,1,5,2,3,13900.4068,0
1070,2,3,1,3,1,2,18393.4481,1
1071,1,3,1,2,3,1,17477.1008,1
1072,4,3,5,2,1,2,18584.3663,0
1073,3,3,1,3,2,2,13577.5963,0
1074,2,3,1,4,2,3,13526.6483,1
1075,3,5,2,2,4,2,23422.7116,0
1076,3,2,2,3,2,3,14537.3185,0
1077,1,2,2,5,1,3,20524.1167,1
1078,2,3,1,5,1,2,15321.6202,1
1079,2,3,4,3,2,2,20887.9587,1
1080,3,5,1,2,2,3,9870.8712,0
1081,2,3,1,3,1,2,14146.183,1
1082,3,2,1,4,1,2,16899.5227,0
1083,3,4,1,5,2,3,15644.4908,0
1084,3,3,1,5,2,1,13289.8954,0
1085,3,3,1,2,2,3,16389.9298,0
1086,3,3,1,2,2,3,23137.7242,0
1087,2,3,1,2,1,2,16389.9298,1
1088,3,3,2,3,1,2,16976.5798,0
1089,2,3,1,2,3,3,18615.4748,1
1090,3,3,1,5,1,3,10965.4948,0
1091,1,4,1,3,2,1,16524.1704,1
1092,3,3,1,5,2,3,15321.6202,0
1093,3,2,4,5,2,4,21087.9537,0
1094,2,2,1,3,2,3,13992.7265,1
1095,2,3,1,3,1,1,13294.827,1
1096,3,2,2,3,2,2,14681.5897,0
1097,3,3,4,2,2,1,27871.4452,0
1098,2,3,1,3,2,3,25652.3835,1
1099,3,3,3,3,1,2,23714.9987,0
1100,3,3,4,3,1,1,26476.8408,0
1101,2,3,1,5,2,1,13207.1118,1
1102,4,3,1,3,1,2,21938.1087,0
1103,2,1,1,3,3,2,15297.0137,1
1104,2,1,1,5,1,3,18215.8346,1
1105,3,1,1,3,1,3,30998.7086,0
1106,3,3,1,3,2,3,24347.811,0
1107,4,3,3,4,3,3,18833.0177,0
1108,3,2,1,3,3,2,13613.6049,0
1109,3,3,1,5,2,3,20481.7834,0
1110,3,3,1,5,3,2,23922.6348,0
1111,4,2,1,5,1,3,16562.8515,0
1112,4,3,2,3,1,3,19186.8474,0
1113,2,2,1,2,3,2,15280.2056,1
1114,2,3,1,2,1,2,17704.7623,1
1115,2,3,1,5,1,2,16562.8515,1
1116,1,3,1,5,2,2,10305.5614,1
1117,3,3,3,5,2,3,12354.0864,0
1118,3,2,1,5,2,3,26883.5313,0
1119,2,3,1,2,1,2,20050.4706,1
1120,3,3,1,3,1,1,16524.1704,0
1121,5,3,1,4,3,3,13431.1949,0
1122,3,3,1,2,2,1,17215.2353,0
1123,3,3,1,3,2,3,15700.0129,0
1124,3,3,1,4,4,3,20850.7995,0
1125,2,3,1,2,1,2,22794.1003,1
1126,3,2,5,4,1,3,6065.2027,0
1127,3,3,2,5,2,2,13186.4986,0
1128,3,3,1,3,1,2,32347.7257,0
1129,2,3,1,3,2,2,18597.4579,1
1130,3,3,1,3,1,2,11497.5571,0
1131,5,3,2,3,1,3,44011.0774,0
1132,3,3,1,3,1,3,15700.0129,0
1133,3,3,1,4,2,2,14140.9356,0
1134,3,3,1,4,2,2,8569.6217,0
1135,2,1,1,4,1,3,21304.4017,1
1136,4,2,4,2,1,2,40459.8301,0
1137,3,2,1,4,1,3,10305.5614,0
1138,3,3,3,3,2,3,25090.5633,0
1139,3,3,4,4,1,3,10747.4283,0
1140,1,5,1,2,2,1,15051.257,1
1141,2,3,1,3,2,2,15297.0137,1
1142,2,3,1,3,1,1,13577.5963,1
1143,4,3,1,3,2,2,14305.0933,0
1144,2,3,1,4,1,3,10398.3501,1
1145,3,3,1,4,1,3,12641.8712,0
1146,4,2,1,4,2,2,26883.5313,0
1147,2,2,1,3,1,2,13471.4751,1
1148,1,3,1,2,1,1,19240.2467,1
1149,2,3,1,3,1,1,19208.3366,1
1150,3,2,1,5,3,3,13289.8954,0
1151,3,2,5,5,1,3,4282.3836,0
1152,3,3,4,1,3,2,38604.0004,0
1153,3,3,3,4,2,3,29526.8252,0
1154,3,5,4,2,1,2,29364.8165,0
1155,1,3,1,4,1,2,9019.476000000001,1
1156,3,3,1,2,2,1,23676.0719,0
1157,2,2,1,2,2,1,16183.5754,1
1158,3,3,1,2,3,2,14861.7569,0
1159,2,3,1,3,4,3,28231.1125,1
1160,3,3,1,3,1,1,18432.1427,0
1161,4,3,1,3,1,3,36673.3913,0
1162,3,2,1,5,2,4,13289.8954,0
1163,3,2,1,5,1,4,13090.7683,0
1164,2,3,1,2,2,2,15923.6687,1
1165,3,3,1,2,2,2,31436.8015,0
1166,4,3,1,4,2,2,13063.8424,0
1167,4,1,4,3,3,1,22652.7435,0
1168,3,3,1,5,2,3,11248.1266,0
1169,3,3,1,5,2,3,12868.1023,0
1170,5,1,1,5,1,3,17697.4702,0
1171,3,3,1,4,1,2,8930.844499999999,0
1172,2,3,1,3,4,1,18217.7819,1
1173,1,3,1,2,1,1,24377.4595,1
1174,3,3,1,2,3,2,27052.0386,0
1175,3,2,1,3,4,1,16488.8777,0
1176,3,3,1,2,2,1,20051.2529,0
1177,3,3,1,4,1,2,16899.5227,0
1178,3,3,2,1,1,3,53669.4499,0
1179,4,3,1,4,1,3,30547.111,0
1180,2,3,1,3,2,2,20891.7618,1
1181,2,2,1,1,1,2,34884.4048,1
1182,3,3,2,4,1,3,16899.1825,0
1183,4,3,1,4,2,2,13063.8424,0
1184,3,3,1,4,1,2,19152.5501,0
1185,3,5,4,3,4,4,24223.4701,0
1186,2,2,1,4,1,2,10965.4948,1
1187,1,3,1,2,1,1,15209.6036,1
1188,3,3,1,4,4,2,15116.4069,0
1189,2,3,4,4,2,2,21359.9716,1
1190,3,3,1,4,1,2,16733.4566,0
1191,3,4,1,2,2,3,18596.2755,0
1192,3,2,3,4,2,3,15652.6704,0
1193,2,3,2,3,3,3,15848.0113,1
1194,2,3,1,1,2,2,23153.5532,1
1195,3,2,1,2,1,2,26324.5249,0
1196,2,2,1,2,2,3,23130.0677,1
1197,2,2,1,4,1,2,29378.8506,1
1198,1,2,3,4,1,1,34487.2046,1
1199,1,3,1,5,2,2,14140.9356,1
1200,3,3,1,4,2,3,13289.8954,0
1201,2,1,2,3,1,2,19359.601,1
1202,3,2,3,5,1,2,30357.1133,0
1203,2,2,1,2,1,3,22791.0437,1
1204,2,3,1,4,2,2,10965.4948,1
1205,5,3,1,3,2,2,12225.0555,0
1206,3,2,1,2,2,3,17782.6816,0
1207,3,3,1,3,1,3,13704.3897,0
1208,2,2,1,2,3,2,15280.2056,1
1209,2,2,1,5,1,3,13900.4068,1
1210,2,4,5,3,2,3,7118.1817,1
1211,2,3,1,3,3,3,16524.1704,1
1212,3,3,1,2,3,4,27915.8355,0
1213,3,2,1,3,1,3,15748.3939,0
1214,4,3,1,5,3,3,18695.7299,0
1215,5,5,1,2,2,1,15051.257,0
1216,3,2,3,5,2,3,31417.6236,0
1217,3,2,1,4,2,4,10305.5614,0
1218,3,3,1,3,1,3,36673.3913,0
1219,2,2,1,3,2,3,16541.2304,1
1220,3,3,1,3,1,3,19891.9709,0
1221,1,3,1,4,1,2,23922.6348,1
1222,1,3,2,4,2,2,12328.3588,1
1223,3,3,1,4,1,1,11881.0489,0
1224,5,3,1,3,2,1,25906.9628,0
1225,4,3,1,5,1,3,19493.8887,0
1226,4,3,1,5,1,2,13090.7683,0
1227,2,3,5,3,1,3,5468.863,1
1228,3,2,1,4,1,3,13431.1949,0
1229,5,2,5,4,3,2,4224.7247,0
1230,3,3,1,5,1,3,13090.7683,0
1231,4,3,2,2,3,2,28972.5613,0
1232,3,1,1,4,2,1,8476.6592,0
1233,3,3,1,3,1,1,16661.2135,0
1234,2,3,1,1,1,1,25060.1692,1
1235,2,2,1,4,2,2,9831.7765,1
1236,3,2,3,4,3,2,16465.682,0
1237,3,3,1,2,2,3,24619.3862,0
1238,2,3,1,4,3,3,25685.9139,1
1239,3,3,3,1,3,2,61447.0711,0
1240,2,3,1,5,2,3,10965.4948,1
1241,2,3,1,5,3,2,10440.3513,1
1242,3,3,4,2,3,2,32228.2411,0
1243,3,3,1,3,1,3,24347.811,0
1244,1,3,1,2,2,1,16098.9296,1
1245,3,3,1,3,1,2,15464.7741,0
1246,2,1,1,3,1,2,10509.691,1
1247,2,3,1,2,3,2,17215.2353,1
1248,1,3,1,4,2,1,8349.6505,1
1249,3,3,4,4,1,4,14160.692,0
1250,3,3,1,4,3,2,16899.5227,0
1251,3,2,4,4,1,3,21359.9716,0
1252,3,3,1,3,3,2,13076.0047,0
1253,2,3,1,5,3,2,14001.9772,1
1254,2,2,1,5,1,2,21579.2115,1
1255,3,3,1,5,1,3,13900.4068,0
1256,2,1,1,2,2,2,13295.6484,1
1257,1,3,1,1,2,1,22611.7255,1
1258,3,3,1,2,1,2,19990.8188,0
1259,2,3,5,5,1,3,6197.1492,1
1260,2,2,1,5,2,3,14001.9772,1
1261,3,2,3,3,3,2,33378.9496,0
1262,2,3,1,2,2,3,22142.6835,1
1263,1,2,1,2,1,2,18413.5359,1
1264,3,3,2,3,3,1,13420.1527,0
1265,3,3,1,3,2,3,15987.9468,0
1266,3,3,1,5,1,3,14052.8508,0
1267,3,3,1,3,2,2,16705.3888,0
1268,3,3,1,4,2,3,19917.9717,0
1269,3,2,1,2,2,3,21247.9149,0
1270,3,2,1,1,3,2,12908.7156,0
1271,3,2,1,4,1,3,9118.3914,0
1272,2,3,1,4,1,2,15926.0796,1
1273,4,3,1,2,1,2,19031.5304,0
1274,3,3,1,2,2,3,15051.257,0
1275,3,3,1,4,2,2,14052.8508,0
1276,3,3,4,2,3,2,45195.7038,0
1277,3,3,1,5,2,3,13090.7683,0
1278,3,3,1,4,1,4,14140.9356,0
1279,3,3,2,3,1,3,18558.9973,0
1280,2,2,4,3,2,3,14300.5259,1
1281,1,3,1,4,1,2,21515.8307,1
1282,3,3,1,2,3,3,23862.6704,0
1283,3,1,1,5,1,3,8833.618899999999,0
1284,4,3,2,2,1,2,32676.1479,0
1285,2,3,3,4,2,1,18833.0177,1
1286,2,2,1,4,2,3,13914.758,1
1287,3,3,1,3,2,2,13855.2246,0
1288,2,3,1,2,3,2,19031.5304,1
1289,5,3,1,3,1,2,24037.7432,0
1290,2,2,2,5,2,2,26467.5892,1
1291,3,3,2,4,1,3,26467.5892,0
1292,2,3,1,3,1,1,15987.9468,1
1293,3,3,1,2,2,3,17215.2353,0
1294,1,3,1,3,1,1,24037.7432,1
1295,1,3,2,3,2,1,23305.2923,1
1296,2,2,1,5,1,2,12790.5886,1
1297,3,3,1,3,2,2,13758.0015,0
1298,3,3,1,4,2,2,9118.3914,0
1299,2,3,1,3,1,1,13294.827,1
1300,2,3,1,2,1,2,26275.2794,1
1301,3,3,1,3,2,3,25906.9628,0
1302,3,3,2,4,1,2,18328.9802,0
1303,3,3,1,1,2,2,24319.4371,0
1305,2,3,1,3,1,2,13150.606,1
1306,3,5,2,3,2,3,15545.3415,0
1307,2,2,1,3,3,1,25227.6041,1
1308,3,3,1,4,2,3,7300.0882,0
1309,2,1,1,4,3,2,21369.1931,1
1310,2,2,5,3,2,2,7379.1223,1
1311,2,3,1,3,2,2,20617.8134,1
1312,3,3,1,2,2,3,31436.8015,0
1313,3,3,1,5,3,3,15092.0511,0
1314,2,3,1,3,1,3,23769.8113,1
1315,2,3,1,3,2,1,13465.9258,1
1316,4,2,1,3,1,3,21722.5301,0
1317,2,3,1,5,1,3,13900.4068,1
1318,1,3,1,4,2,3,7411.1317,1
1319,3,3,1,2,2,3,16098.9296,0
1320,2,3,1,4,2,2,16383.1793,1
1321,2,1,5,3,3,2,5646.4329,1
1322,2,3,1,3,2,1,12933.6528,1
1323,3,3,2,2,2,2,25301.7277,0
1324,4,3,1,2,2,3,18615.4748,0
1325,3,2,4,3,1,3,21846.0455,0
1326,1,3,1,2,4,2,29155.6554,1
1327,3,3,2,3,3,2,19379.5885,0
1328,2,1,5,4,1,2,6780.6478,1
1329,3,3,1,4,2,3,20174.8978,0
1330,3,1,1,4,2,3,13063.8424,0
1331,2,1,1,5,2,2,10857.7405,1
1332,2,2,1,5,1,3,27746.4885,1
1333,3,3,1,2,2,1,17668.7699,0
1334,1,2,1,3,1,2,14447.0598,1
1335,1,3,1,5,2,1,14140.9356,1
1336,2,2,1,3,2,3,23982.9993,1
1337,3,3,1,4,1,1,14140.9356,0
1338,2,1,1,1,2,2,19982.8186,1
1339,3,2,1,4,2,1,10880.0038,0
1340,3,3,1,4,2,3,10999.7526,0
1341,3,2,1,5,2,3,13289.8954,0
1342,3,2,1,3,2,2,20308.8895,0
1343,3,2,1,4,2,3,8441.2201,0
1344,3,3,1,2,2,3,15280.2056,0
1345,3,2,1,2,4,2,16258.6986,0
1346,3,3,1,3,2,2,12225.0555,0
1347,3,1,1,3,1,2,20089.3827,0
1348,3,1,1,5,1,4,8569.6217,0
1349,3,3,1,4,2,2,17335.102,0
1350,2,3,4,4,2,2,15978.5584,1
1351,3,3,1,3,1,2,15700.0129,0
1352,3,3,1,4,1,2,12868.1023,0
1353,3,2,1,3,2,2,31995.5724,0
1354,3,2,1,5,1,2,20481.7834,0
1355,4,3,1,4,1,2,15346.3465,0
1357,4,3,1,4,2,3,13914.758,0
1358,3,3,1,3,1,2,21654.1543,0
1359,2,2,1,5,2,2,21793.3678,1
1360,3,3,1,3,1,3,15297.0137,0
1361,1,3,1,5,1,1,21515.8307,1
1362,3,3,1,4,2,3,12868.1023,0
1363,2,5,1,2,3,3,17404.0326,1
1364,2,3,1,5,1,2,14140.9356,1
1365,3,3,3,4,3,2,14242.7471,0
1366,3,3,1,4,3,1,9028.787899999999,0
1367,3,3,1,2,2,2,20271.1524,0
1368,3,4,2,3,2,3,19359.601,0
1369,4,2,1,5,3,3,10409.0856,0
1370,3,3,1,5,1,2,19917.9717,0
1371,4,3,1,2,3,1,18921.4246,0
1372,4,3,1,2,1,3,24099.4882,0
1373,2,3,1,2,1,1,15483.2334,1
1374,3,1,1,4,1,1,15321.6202,0
1375,1,3,1,2,1,2,37119.8736,1
1376,4,3,2,2,2,1,23127.8122,0
1377,1,3,1,4,3,2,12868.1023,1
1378,1,1,4,3,1,1,16667.5613,1
1379,3,3,1,4,1,2,8569.6217,0
1380,3,3,1,4,1,2,19493.8887,0
1381,3,3,5,4,3,3,4941.5671,0
1382,2,2,1,4,2,2,16733.4566,1
1383,3,1,3,5,1,2,15652.6704,0
1384,2,2,1,2,1,3,16389.9298,1
1385,5,3,5,5,1,3,4399.7194,0
1386,4,1,2,1,2,2,32406.7202,0
1387,3,3,1,4,2,2,8349.6505,0
1388,4,3,1,3,1,3,15327.3057,0
1389,1,3,1,3,1,2,17011.7611,1
1390,1,3,1,3,1,1,11934.8414,1
1391,1,3,1,3,2,1,14305.0933,1
1392,3,3,2,2,1,3,40562.0996,0
1393,1,3,1,2,1,2,15051.257,1
1394,4,2,4,5,4,3,8937.057500000001,0
1395,3,2,1,3,1,2,14007.173,0
1396,2,3,1,4,2,4,13289.8954,1
1397,3,3,1,5,2,2,17697.4702,0
1398,2,3,1,3,2,2,15297.0137,1
1399,2,3,1,2,1,2,14981.7128,1
1400,3,3,1,1,2,2,21262.4511,0
1401,3,3,3,3,1,2,27455.2712,0
1402,2,3,1,2,1,3,16024.5446,1
1403,2,2,1,3,3,2,11072.8075,1
1404,3,3,1,4,1,2,9028.787899999999,0
1405,2,3,1,5,2,3,14140.9356,1
1406,3,3,1,3,1,2,14447.0598,0
1407,2,3,1,2,1,2,26646.7085,1
1408,2,3,1,5,2,1,16733.4566,1
1409,3,3,1,2,3,2,19162.689,0
1410,3,3,1,4,1,3,10857.7405,0
1411,2,3,1,5,1,2,16302.7652,1
1412,3,1,1,2,2,2,16639.2413,0
1413,4,2,1,4,2,2,9028.787899999999,0
1414,2,3,1,1,2,1,18868.3621,1
1415,2,3,4,3,1,1,17560.6208,1
1416,4,2,1,4,1,3,14140.9356,0
1417,3,4,1,5,1,2,14140.9356,0
1418,4,2,2,3,1,3,15715.8253,0
1419,3,3,1,4,1,3,15321.6202,0
1420,3,3,1,2,2,3,15923.6687,0
1421,3,3,1,4,2,4,16899.5227,0
1422,3,3,1,4,2,3,13009.2251,0
1423,2,1,2,3,1,1,21862.8325,1
1424,3,1,1,5,3,2,18683.0567,0
1425,3,2,1,3,2,3,18597.4579,0
1426,3,3,1,3,1,2,15091.212,0
1427,3,2,1,4,1,3,10305.5614,0
1428,5,2,1,3,1,3,19612.475,0
1429,5,1,1,2,2,4,31436.8015,0
1430,3,3,1,3,1,1,23161.4347,0
1431,3,3,1,5,1,1,16899.5227,0
1432,4,3,1,2,1,2,21452.4597,0
1433,1,2,3,3,1,1,24587.8035,1
1434,2,2,1,3,2,1,30998.7086,1
1435,2,1,1,5,1,3,20481.7834,1
1436,3,3,4,1,1,3,45397.4594,0
1437,1,2,1,4,2,1,14140.9356,1
1438,3,3,1,2,2,3,19031.5304,0
1439,2,2,1,2,2,1,20250.2455,1
1440,1,3,1,3,1,2,14305.0933,1
1441,3,2,1,4,1,2,13289.8954,0
1442,2,3,1,2,2,1,16639.2413,1
1443,2,2,1,2,1,1,17704.7623,1
1444,3,3,1,5,2,2,10857.7405,0
1445,2,3,1,4,1,2,10965.4948,1
1446,3,3,4,3,2,2,14764.8532,0
1447,3,3,1,2,2,4,16098.9296,0
1448,3,2,4,5,1,2,14496.4083,0
1449,3,2,2,4,2,2,9577.036700000001,0
1450,3,2,1,3,2,1,13758.0015,0
1451,3,3,2,4,3,2,23674.9199,0
1452,2,2,1,4,2,3,15644.4908,1
1453,3,3,1,2,2,1,16258.6986,0
1454,5,3,1,4,2,2,16035.3571,0
